Age,BusinessTravel,Department,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome,Attrition
35,Travel_Frequently,Sales,Other,D,Male,C,B,D,Single,4581,Yes,13,D,11,9,6,7,12,Yes
38,Travel_Frequently,Research & Development,Life Sciences,D,Male,C,B,D,Married,4735,No,19,D,13,11,2,9,1,No
29,Travel_Rarely,Sales,Medical,A,Male,B,B,B,Divorced,4187,Yes,10,B,10,0,0,9,5,No
33,Travel_Rarely,Sales,Medical,D,Male,C,B,D,Divorced,5505,No,6,C,6,2,0,4,2,No
32,Travel_Rarely,Research & Development,Medical,D,Male,C,B,B,Divorced,5470,No,10,B,9,5,1,6,2,No
31,Travel_Rarely,Sales,Life Sciences,A,Female,C,B,D,Married,5476,No,10,C,10,0,0,2,5,No
49,Travel_Rarely,Research & Development,Medical,D,Female,C,A,A,Divorced,2587,Yes,17,B,2,2,2,2,16,No
38,Travel_Frequently,Research & Development,Medical,D,Female,B,A,B,Single,2440,No,4,C,4,3,3,3,2,No
47,Travel_Rarely,Sales,Life Sciences,B,Female,D,D,B,Divorced,15972,No,29,C,3,2,1,2,2,No
49,Travel_Rarely,Research & Development,Life Sciences,C,Male,C,D,C,Single,15379,No,23,C,8,7,0,0,1,No
41,Travel_Rarely,Sales,Life Sciences,D,Male,C,C,C,Single,7082,Yes,21,C,2,0,0,2,23,No
20,Travel_Rarely,Sales,Life Sciences,D,Male,C,A,A,Single,2728,No,2,C,2,2,0,2,9,No
33,Non-Travel,Sales,Life Sciences,C,Female,C,B,D,Divorced,5368,Yes,7,C,6,5,1,2,16,No
36,Travel_Rarely,Research & Development,Life Sciences,A,Male,C,B,C,Married,5347,No,10,B,3,2,0,2,26,No
44,Travel_Rarely,Human Resources,Life Sciences,C,Female,C,A,D,Divorced,3195,Yes,8,C,2,2,2,2,1,No
23,Travel_Rarely,Research & Development,Medical,D,Male,B,A,C,Single,3989,Yes,5,C,5,4,1,2,8,Yes
38,Travel_Rarely,Research & Development,Medical,D,Female,C,A,C,Married,3306,No,7,B,0,0,0,0,4,No
53,Travel_Rarely,Research & Development,Medical,B,Male,D,C,D,Married,7005,No,11,C,4,3,1,2,24,No
48,Travel_Frequently,Sales,Medical,D,Female,C,A,C,Married,2655,Yes,19,C,9,7,7,7,7,Yes
32,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,A,B,Single,1393,No,1,C,1,0,0,0,2,Yes
26,Non-Travel,Research & Development,Medical,D,Male,C,A,D,Single,2570,No,7,C,7,7,5,7,7,No
55,Travel_Rarely,Research & Development,Technical Degree,A,Male,B,A,B,Divorced,3537,No,8,C,4,2,1,2,22,No
34,Travel_Rarely,Research & Development,Medical,B,Male,B,B,D,Married,3986,No,15,D,15,10,4,13,5,No
60,Travel_Rarely,Research & Development,Medical,C,Male,A,C,D,Divorced,10883,No,19,D,1,0,0,0,1,No
33,Travel_Rarely,Research & Development,Medical,B,Male,D,A,B,Married,2028,No,14,C,14,11,2,13,21,No
37,Travel_Frequently,Sales,Medical,C,Male,A,B,D,Divorced,9525,No,6,B,6,3,1,3,1,No
34,Travel_Rarely,Research & Development,Life Sciences,B,Female,B,A,D,Married,2929,No,10,C,10,9,8,7,19,No
23,Travel_Rarely,Sales,Life Sciences,C,Male,C,A,D,Divorced,2275,Yes,3,C,3,2,0,2,7,Yes
44,Travel_Rarely,Research & Development,Life Sciences,C,Female,D,C,D,Married,7879,Yes,9,C,8,7,6,7,2,No
35,Travel_Frequently,Research & Development,Medical,A,Male,B,A,D,Single,4930,Yes,6,D,5,4,1,4,2,No
43,Travel_Rarely,Sales,Medical,D,Male,C,B,D,Married,7847,Yes,10,C,10,9,8,8,2,No
24,Travel_Rarely,Research & Development,Medical,C,Male,D,A,C,Married,4401,No,5,C,5,3,0,4,9,No
41,Travel_Rarely,Sales,Marketing,D,Male,C,C,C,Single,9241,No,10,C,10,8,8,7,6,No
29,Travel_Rarely,Research & Development,Medical,D,Female,C,A,C,Married,2974,No,9,C,5,3,1,2,9,No
36,Travel_Rarely,Sales,Life Sciences,C,Female,C,B,D,Single,4502,No,17,B,13,7,6,7,2,No
45,Non-Travel,Research & Development,Life Sciences,C,Male,B,C,C,Married,10748,No,25,B,23,15,14,4,1,No
24,Travel_Rarely,Human Resources,Human Resources,D,Male,A,A,C,Married,1555,No,1,C,1,0,0,0,22,Yes
47,Travel_Frequently,Sales,Life Sciences,C,Male,A,D,C,Married,12936,No,25,A,23,5,14,10,9,Yes
26,Travel_Rarely,Research & Development,Medical,D,Male,A,A,C,Married,2305,No,3,D,3,2,0,2,17,No
45,Travel_Rarely,Research & Development,Technical Degree,D,Female,B,D,B,Single,16704,No,21,C,21,6,8,6,28,No
32,Travel_Frequently,Research & Development,Life Sciences,A,Male,C,A,C,Married,3433,No,10,B,5,2,1,3,10,No
31,Travel_Rarely,Research & Development,Life Sciences,B,Male,C,A,C,Married,3477,No,6,D,5,2,0,3,2,No
41,Non-Travel,Human Resources,Human Resources,C,Male,A,B,B,Married,6430,No,10,C,3,2,1,2,4,No
40,Travel_Rarely,Research & Development,Life Sciences,B,Female,C,B,A,Married,6516,Yes,18,C,1,0,0,0,8,No
24,Travel_Rarely,Research & Development,Medical,B,Male,C,A,A,Divorced,3907,No,6,D,6,2,1,2,29,No
46,Travel_Rarely,Research & Development,Life Sciences,C,Male,C,B,B,Single,5562,No,19,C,10,7,0,9,13,No
35,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,B,C,Married,6883,No,17,C,7,7,0,7,27,No
30,Travel_Rarely,Research & Development,Life Sciences,B,Male,C,A,D,Married,2862,No,10,B,10,0,0,8,16,No
47,Non-Travel,Sales,Marketing,C,Male,C,B,B,Married,4978,No,4,A,1,0,0,0,2,No
46,Travel_Rarely,Sales,Life Sciences,C,Male,C,C,D,Divorced,10368,Yes,13,B,10,6,0,3,2,No
36,Travel_Rarely,Sales,Marketing,B,Male,B,B,A,Divorced,6134,Yes,16,C,2,2,2,2,13,Yes
32,Travel_Rarely,Sales,Life Sciences,A,Male,A,B,B,Single,6735,No,10,C,0,0,0,0,1,Yes
23,Travel_Rarely,Research & Development,Medical,C,Female,C,A,B,Single,3295,No,3,A,3,2,1,2,4,No
31,Travel_Frequently,Research & Development,Technical Degree,D,Female,C,B,D,Single,5238,No,9,B,5,4,1,4,24,No
39,Non-Travel,Research & Development,Life Sciences,D,Male,C,B,D,Married,6472,Yes,9,C,9,8,5,8,1,No
32,Travel_Rarely,Sales,Life Sciences,D,Male,A,C,C,Married,9610,No,10,A,4,3,0,2,19,No
40,Travel_Rarely,Sales,Medical,B,Male,C,D,B,Single,19833,No,21,B,21,8,12,8,7,No
45,Travel_Rarely,Human Resources,Life Sciences,C,Female,A,C,C,Married,9756,No,9,D,5,0,0,3,4,No
30,Travel_Frequently,Research & Development,Technical Degree,D,Female,B,A,A,Single,4968,No,10,C,9,7,0,7,2,No
24,Travel_Frequently,Human Resources,Medical,A,Male,C,A,D,Married,2145,No,3,C,2,2,2,1,10,No
30,Travel_Frequently,Human Resources,Human Resources,C,Female,B,A,D,Divorced,2180,No,6,B,4,2,1,2,8,Yes
31,Travel_Rarely,Sales,Technical Degree,A,Male,C,B,C,Married,8346,No,6,C,5,2,0,2,5,No
27,Travel_Rarely,Research & Development,Medical,C,Female,C,A,D,Single,3445,No,6,B,6,2,1,4,8,No
29,Travel_Rarely,Sales,Marketing,B,Female,A,A,B,Single,2760,No,2,C,2,2,2,2,9,Yes
29,Travel_Frequently,Research & Development,Life Sciences,D,Male,D,B,C,Single,6294,Yes,10,D,3,2,0,2,1,No
30,Travel_Rarely,Sales,Marketing,C,Male,B,C,A,Divorced,7140,No,12,C,7,7,1,7,15,No
34,Travel_Rarely,Research & Development,Medical,D,Male,D,A,D,Married,2932,Yes,6,C,5,0,1,2,2,No
33,Non-Travel,Sales,Marketing,D,Female,C,B,B,Single,5147,No,13,B,11,7,1,7,2,No
49,Travel_Rarely,Sales,Marketing,D,Female,C,B,D,Single,4507,No,8,D,5,1,0,4,11,No
33,Travel_Rarely,Sales,Life Sciences,A,Female,C,C,A,Single,8564,Yes,11,B,0,0,0,0,16,Yes
38,Travel_Frequently,Research & Development,Medical,C,Female,B,A,B,Married,2468,No,9,B,6,1,0,5,2,No
31,Travel_Rarely,Sales,Marketing,A,Male,C,C,C,Married,8161,No,10,C,1,0,0,0,16,Yes
29,Travel_Rarely,Research & Development,Technical Degree,D,Female,B,A,A,Divorced,2109,No,1,C,1,0,0,0,4,No
30,Travel_Rarely,Research & Development,Life Sciences,C,Male,D,B,C,Married,5294,No,10,C,7,0,1,7,16,No
32,Non-Travel,Research & Development,Technical Degree,B,Male,C,A,B,Single,2718,No,12,C,7,7,0,7,5,No
38,Travel_Rarely,Research & Development,Medical,B,Male,A,B,D,Married,5811,Yes,15,C,1,0,1,0,18,No
43,Travel_Frequently,Research & Development,Technical Degree,C,Male,B,A,C,Married,2437,Yes,6,C,1,0,0,0,17,Yes
42,Travel_Rarely,Research & Development,Medical,B,Male,C,A,B,Divorced,2766,No,7,B,5,3,0,4,12,No
55,Travel_Rarely,Research & Development,Medical,C,Male,B,D,A,Married,19038,No,34,C,1,0,0,0,2,No
33,Non-Travel,Research & Development,Technical Degree,D,Male,C,B,B,Divorced,3055,No,11,B,9,8,1,7,4,No
41,Travel_Rarely,Research & Development,Life Sciences,C,Male,C,A,A,Divorced,2289,No,5,C,5,3,0,4,9,No
34,Non-Travel,Sales,Life Sciences,D,Male,C,B,C,Divorced,4001,Yes,15,C,15,14,0,7,10,No
53,Non-Travel,Research & Development,Medical,A,Female,B,D,C,Married,12965,Yes,27,B,3,2,0,2,1,No
43,Travel_Rarely,Human Resources,Life Sciences,B,Male,C,A,D,Single,3539,No,10,C,9,7,1,8,2,No
34,Travel_Rarely,Sales,Life Sciences,D,Female,A,B,D,Single,6029,No,6,C,2,2,2,2,3,No
21,Travel_Rarely,Sales,Marketing,B,Male,C,A,B,Single,2679,No,1,C,1,0,1,0,7,Yes
38,Travel_Rarely,Research & Development,Other,D,Female,B,A,C,Married,3702,No,5,C,5,4,0,4,6,No
22,Travel_Rarely,Research & Development,Medical,C,Female,C,A,A,Married,2398,Yes,1,C,1,0,0,0,8,Yes
31,Travel_Rarely,Sales,Marketing,A,Female,B,B,D,Married,5468,No,13,C,12,7,5,7,29,No
51,Travel_Rarely,Research & Development,Technical Degree,A,Female,C,C,C,Married,13116,No,15,C,2,2,2,2,3,No
37,Travel_Rarely,Sales,Marketing,B,Male,B,B,B,Married,4189,No,5,C,5,2,0,3,9,No
46,Travel_Rarely,Research & Development,Medical,C,Male,C,D,D,Divorced,19328,Yes,24,C,2,1,2,2,2,No
36,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,C,A,Married,8321,Yes,15,C,12,8,5,7,10,No
44,Travel_Frequently,Research & Development,Medical,C,Male,C,A,B,Divorced,2342,Yes,6,B,5,3,2,3,1,Yes
37,Travel_Rarely,Human Resources,Other,C,Male,C,B,B,Divorced,4071,No,19,B,10,0,4,7,8,No
35,Travel_Rarely,Sales,Life Sciences,C,Male,C,B,D,Single,5813,Yes,10,C,10,7,7,7,27,Yes
33,Travel_Rarely,Research & Development,Life Sciences,D,Male,D,A,A,Married,3143,No,14,C,10,8,7,6,8,No
28,Travel_Rarely,Research & Development,Life Sciences,C,Male,C,A,D,Married,2044,No,5,D,5,3,0,3,1,No
39,Travel_Rarely,Research & Development,Medical,C,Male,C,C,C,Single,13464,No,9,C,4,3,2,2,10,No
46,Non-Travel,Sales,Life Sciences,B,Male,B,B,B,Single,7991,No,6,C,2,2,2,2,26,No
40,Travel_Rarely,Research & Development,Life Sciences,C,Female,C,A,A,Married,3377,No,7,B,4,3,0,2,2,No
42,Travel_Rarely,Research & Development,Medical,B,Male,D,B,A,Married,5538,No,10,B,0,0,0,0,13,No
35,Non-Travel,Research & Development,Medical,B,Male,C,B,D,Divorced,5762,No,15,C,7,7,1,7,2,No
38,Non-Travel,Human Resources,Human Resources,A,Male,C,A,B,Divorced,2592,No,13,C,11,10,3,8,2,No
34,Travel_Frequently,Research & Development,Life Sciences,D,Male,C,B,A,Married,5346,No,11,B,7,1,0,7,9,Yes
37,Travel_Rarely,Research & Development,Medical,D,Male,C,B,A,Single,4213,No,10,A,10,3,0,8,10,Yes
39,Travel_Frequently,Sales,Life Sciences,C,Male,C,B,D,Divorced,4127,No,7,C,2,1,2,2,20,No
43,Non-Travel,Research & Development,Life Sciences,A,Male,C,A,C,Single,2438,No,7,B,3,2,1,2,9,No
41,Travel_Rarely,Research & Development,Life Sciences,B,Male,D,B,B,Single,6870,No,11,A,3,2,1,2,5,No
41,Travel_Rarely,Sales,Marketing,C,Female,C,C,C,Divorced,10447,Yes,23,D,22,14,13,5,4,No
30,Travel_Rarely,Research & Development,Medical,A,Female,C,C,C,Single,9667,No,9,C,7,7,0,2,10,No
26,Travel_Rarely,Human Resources,Medical,D,Female,C,A,B,Married,2148,Yes,6,C,5,1,1,4,20,Yes
46,Travel_Rarely,Research & Development,Medical,D,Female,C,B,B,Married,8926,No,13,D,9,7,3,7,21,Yes
40,Travel_Rarely,Research & Development,Life Sciences,C,Female,C,B,D,Divorced,6513,No,12,C,5,3,0,3,1,No
34,Travel_Rarely,Sales,Technical Degree,B,Male,D,B,C,Married,6799,No,10,C,10,8,4,8,8,No
58,Non-Travel,Sales,Medical,B,Male,C,D,B,Divorced,16291,No,37,B,16,9,14,14,2,No
35,Travel_Rarely,Research & Development,Medical,B,Male,A,A,C,Married,2705,No,6,D,5,4,0,3,23,No
47,Travel_Rarely,Research & Development,Life Sciences,C,Female,B,C,B,Divorced,10333,Yes,28,C,22,11,14,10,4,No
40,Travel_Rarely,Research & Development,Life Sciences,B,Female,C,B,A,Divorced,4448,No,15,C,7,4,7,7,12,No
54,Travel_Rarely,Research & Development,Medical,D,Female,C,B,D,Married,6854,No,14,B,7,1,1,7,7,No
31,Travel_Frequently,Sales,Marketing,A,Female,C,C,A,Married,9637,No,9,C,3,2,2,2,7,No
28,Travel_Rarely,Research & Development,Medical,C,Female,C,A,A,Married,3591,No,3,C,3,2,1,2,1,No
38,Travel_Rarely,Sales,Marketing,B,Female,A,B,D,Married,5405,Yes,20,B,4,2,0,3,2,No
26,Travel_Rarely,Sales,Medical,C,Male,C,B,D,Single,4684,No,5,C,5,3,1,2,10,No
58,Travel_Frequently,Research & Development,Life Sciences,A,Male,C,D,C,Married,15787,Yes,23,C,2,2,2,2,15,No
18,Non-Travel,Research & Development,Medical,B,Female,C,A,C,Single,1514,No,0,A,0,0,0,0,14,No
31,Travel_Rarely,Human Resources,Human Resources,D,Male,D,A,A,Married,2956,No,2,C,1,0,0,0,18,Yes
29,Travel_Rarely,Human Resources,Human Resources,A,Male,B,A,A,Divorced,2335,Yes,4,C,2,2,2,0,13,Yes
45,Non-Travel,Sales,Life Sciences,C,Female,C,B,C,Married,5154,No,10,D,8,7,5,7,2,No
36,Travel_Rarely,Research & Development,Other,D,Female,C,B,B,Married,6962,Yes,15,C,1,0,0,0,2,No
43,Travel_Frequently,Sales,Life Sciences,A,Male,C,B,D,Married,5675,No,7,C,7,7,7,7,2,No
27,Travel_Frequently,Research & Development,Life Sciences,D,Female,C,A,D,Single,2379,Yes,6,B,5,4,0,2,5,No
29,Travel_Frequently,Research & Development,Medical,D,Male,C,A,D,Married,3812,No,11,D,11,8,3,10,20,No
32,Travel_Frequently,Sales,Marketing,D,Male,C,B,D,Single,4648,No,4,D,0,0,0,0,10,No
42,Non-Travel,Research & Development,Technical Degree,C,Male,C,A,C,Married,2936,No,10,B,6,3,3,3,10,No
47,Travel_Rarely,Research & Development,Life Sciences,B,Female,C,A,C,Single,2105,No,7,C,2,2,2,0,9,No
46,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,C,D,Divorced,8578,No,12,B,9,8,4,7,2,No
28,Non-Travel,Human Resources,Life Sciences,C,Male,C,A,D,Divorced,2706,No,3,C,3,2,2,2,1,No
29,Travel_Rarely,Research & Development,Life Sciences,D,Male,A,B,C,Divorced,6384,No,11,C,7,0,1,6,29,No
42,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,A,C,Single,3968,No,8,C,0,0,0,0,8,No
32,Travel_Rarely,Sales,Marketing,C,Male,B,B,B,Single,9907,Yes,7,B,2,2,2,2,2,Yes
46,Travel_Rarely,Sales,Technical Degree,A,Female,D,D,A,Divorced,13225,No,25,C,19,17,2,8,3,No
27,Travel_Rarely,Sales,Medical,B,Female,B,B,C,Married,3540,No,9,C,9,8,5,8,23,No
29,Travel_Rarely,Human Resources,Medical,D,Male,B,A,B,Married,2804,No,1,C,1,0,0,0,6,No
43,Travel_Rarely,Research & Development,Medical,A,Female,B,D,C,Married,19392,No,21,C,16,12,6,14,6,No
48,Travel_Rarely,Research & Development,Life Sciences,D,Male,B,D,B,Married,19665,No,29,C,22,10,12,9,10,No
29,Travel_Frequently,Research & Development,Life Sciences,D,Male,B,A,D,Single,2439,Yes,1,B,1,0,1,0,24,Yes
46,Travel_Rarely,Sales,Life Sciences,C,Female,C,C,B,Married,7314,No,14,C,8,7,0,7,10,Yes
27,Travel_Frequently,Research & Development,Life Sciences,D,Female,B,A,A,Married,4774,No,8,B,7,6,7,3,15,No
39,Travel_Rarely,Research & Development,Other,D,Male,C,B,D,Divorced,3902,No,7,C,2,2,2,2,19,No
55,Travel_Rarely,Research & Development,Technical Degree,B,Male,B,A,D,Married,2662,No,19,D,5,2,0,4,2,No
28,Travel_Rarely,Sales,Medical,B,Female,C,A,B,Married,2856,No,1,C,1,0,0,0,3,No
30,Travel_Rarely,Sales,Medical,B,Male,C,A,D,Single,1081,No,1,B,1,0,0,0,9,Yes
22,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,A,B,Single,2472,Yes,1,C,1,0,0,0,7,Yes
36,Travel_Rarely,Sales,Technical Degree,B,Female,B,B,C,Married,5673,Yes,10,C,10,9,1,7,10,No
31,Travel_Rarely,Research & Development,Life Sciences,B,Male,C,B,C,Divorced,4197,No,10,C,10,8,0,2,20,No
34,Travel_Rarely,Sales,Life Sciences,C,Male,C,C,D,Married,9713,Yes,9,C,5,3,1,0,4,No
29,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,A,A,Single,2062,No,11,C,3,2,1,2,7,No
37,Travel_Rarely,Research & Development,Medical,D,Male,C,B,A,Married,4284,Yes,16,C,5,3,0,4,7,No
35,Travel_Rarely,Research & Development,Other,D,Female,B,B,B,Married,4788,Yes,4,C,3,2,0,2,16,No
45,Travel_Rarely,Research & Development,Life Sciences,B,Female,B,B,D,Married,5906,No,10,B,9,8,3,8,25,No
36,Travel_Frequently,Human Resources,Human Resources,B,Male,B,B,D,Single,3886,No,10,B,10,1,0,8,2,No
40,Travel_Rarely,Research & Development,Life Sciences,A,Male,C,D,A,Divorced,16823,No,22,C,19,7,11,16,1,No
26,Travel_Rarely,Research & Development,Life Sciences,B,Female,B,A,C,Married,2933,Yes,1,B,1,0,1,0,1,No
27,Travel_Rarely,Sales,Medical,A,Female,D,B,C,Single,6500,No,9,B,8,7,0,7,2,No
48,Travel_Frequently,Research & Development,Medical,D,Female,C,D,D,Divorced,17174,No,24,C,22,17,4,7,22,No
44,Travel_Rarely,Research & Development,Life Sciences,B,Male,D,B,A,Married,5033,No,10,C,2,0,2,2,1,No
34,Non-Travel,Research & Development,Technical Degree,D,Male,A,A,A,Married,2307,Yes,5,C,5,2,3,0,16,Yes
56,Travel_Rarely,Research & Development,Life Sciences,A,Male,C,A,D,Single,2587,No,5,C,4,2,1,0,24,Yes
36,Travel_Rarely,Sales,Marketing,C,Male,B,B,B,Married,5507,No,12,A,4,2,1,3,17,No
41,Travel_Rarely,Sales,Marketing,C,Female,C,B,B,Married,4393,No,14,C,5,4,1,4,8,No
42,Travel_Rarely,Research & Development,Medical,C,Male,C,C,A,Married,13348,No,18,D,13,7,5,7,6,No
31,Travel_Rarely,Sales,Medical,C,Female,C,B,D,Divorced,6583,Yes,8,C,5,2,1,4,10,No
34,Travel_Rarely,Sales,Medical,D,Female,B,B,D,Married,8103,Yes,9,B,4,2,0,1,3,No
31,Travel_Rarely,Research & Development,Medical,A,Female,D,A,C,Divorced,3978,No,4,B,2,2,2,2,4,No
26,Travel_Frequently,Research & Development,Other,C,Male,D,A,D,Married,2544,No,8,C,7,7,7,7,6,No
45,Travel_Frequently,Research & Development,Medical,B,Male,C,B,C,Single,5399,No,12,C,4,2,0,3,1,No
33,Travel_Rarely,Sales,Marketing,B,Male,C,B,C,Single,5487,No,10,B,10,4,0,9,10,No
28,Travel_Frequently,Sales,Life Sciences,C,Male,B,B,D,Married,6834,Yes,7,C,7,7,0,7,1,No
29,Travel_Frequently,Sales,Technical Degree,C,Male,D,A,A,Single,1091,No,1,C,1,0,0,0,24,Yes
39,Non-Travel,Sales,Life Sciences,A,Female,A,B,C,Married,5736,No,10,C,3,2,1,2,21,No
27,Travel_Rarely,Research & Development,Technical Degree,B,Male,C,A,B,Married,2226,No,6,B,5,3,1,2,2,No
34,Travel_Frequently,Research & Development,Other,C,Male,B,B,D,Married,5747,Yes,16,C,15,10,6,11,22,No
28,Travel_Rarely,Sales,Marketing,D,Female,C,B,C,Single,9854,Yes,6,C,2,0,2,2,13,Yes
47,Non-Travel,Research & Development,Technical Degree,C,Male,C,B,B,Married,5467,No,16,D,8,7,1,7,14,No
56,Travel_Rarely,Sales,Marketing,D,Female,B,B,A,Married,5380,No,6,C,0,0,0,0,11,No
39,Travel_Rarely,Research & Development,Medical,A,Male,C,B,A,Married,5151,No,10,C,10,0,7,9,9,No
38,Travel_Frequently,Research & Development,Medical,D,Female,B,B,B,Divorced,2133,Yes,20,C,20,11,0,7,8,No
58,Travel_Rarely,Sales,Life Sciences,D,Female,C,D,D,Married,17875,Yes,29,B,1,0,0,0,21,No
32,Travel_Frequently,Research & Development,Life Sciences,A,Female,D,A,C,Single,2432,Yes,8,C,4,1,0,3,5,Yes
38,Travel_Rarely,Research & Development,Life Sciences,B,Male,C,A,D,Divorced,4771,No,10,D,5,2,0,3,9,No
49,Travel_Frequently,Research & Development,Life Sciences,B,Male,C,D,D,Married,19161,No,28,C,5,4,4,3,2,No
42,Travel_Rarely,Sales,Marketing,B,Male,C,B,D,Divorced,5087,Yes,14,C,0,0,0,0,12,No
27,Travel_Frequently,Human Resources,Human Resources,A,Female,B,A,B,Married,2863,No,1,C,1,0,0,0,22,Yes
35,Travel_Rarely,Sales,Medical,B,Male,C,B,A,Married,5561,No,6,A,5,3,0,4,18,No
28,Non-Travel,Research & Development,Medical,C,Male,C,A,C,Single,2144,No,5,B,5,3,1,4,16,No
31,Non-Travel,Research & Development,Medical,C,Male,C,A,A,Divorced,3065,Yes,4,D,4,2,2,3,3,No
36,Non-Travel,Research & Development,Life Sciences,A,Male,D,A,B,Married,2810,No,5,C,5,4,0,2,9,No
34,Travel_Rarely,Sales,Marketing,A,Male,C,C,D,Single,9888,No,14,B,14,8,2,1,1,No
34,Travel_Rarely,Sales,Medical,D,Male,C,C,C,Divorced,8628,No,9,B,8,7,1,1,13,No
26,Travel_Rarely,Research & Development,Medical,C,Male,C,A,A,Single,2867,No,8,B,7,7,7,6,1,No
29,Travel_Rarely,Research & Development,Life Sciences,A,Male,C,B,A,Married,5373,No,6,B,5,3,0,2,1,No
32,Non-Travel,Research & Development,Medical,C,Female,C,B,D,Divorced,6667,No,9,C,5,1,1,2,15,No
31,Travel_Frequently,Research & Development,Life Sciences,D,Male,A,B,A,Married,5003,No,10,C,10,8,8,7,1,No
28,Travel_Rarely,Research & Development,Technical Degree,C,Male,B,A,D,Divorced,2367,No,6,B,4,1,0,3,17,Yes
38,Travel_Rarely,Sales,Life Sciences,A,Male,B,A,A,Single,2858,No,20,B,1,0,0,0,1,No
35,Travel_Rarely,Sales,Life Sciences,C,Female,C,B,D,Married,5204,Yes,10,C,10,8,0,9,7,No
27,Travel_Rarely,Sales,Marketing,D,Male,C,B,D,Single,4105,No,7,C,7,7,0,7,9,No
32,Travel_Rarely,Research & Development,Life Sciences,D,Male,B,B,D,Single,9679,No,8,C,1,0,0,0,5,No
31,Travel_Frequently,Sales,Marketing,A,Male,C,B,D,Married,5617,Yes,10,C,10,7,0,8,26,Yes
53,Travel_Rarely,Sales,Life Sciences,A,Male,C,C,A,Single,10448,Yes,15,B,2,2,2,2,24,Yes
54,Travel_Rarely,Research & Development,Life Sciences,A,Female,C,B,C,Married,2897,No,9,B,4,3,2,3,9,No
33,Travel_Frequently,Research & Development,Life Sciences,D,Male,C,B,C,Divorced,5968,No,9,C,9,7,2,8,7,No
43,Travel_Rarely,Research & Development,Life Sciences,A,Male,C,C,C,Married,7510,No,10,C,10,9,0,9,11,No
38,Travel_Frequently,Human Resources,Other,D,Male,C,A,B,Married,2991,Yes,7,C,6,2,1,2,1,No
55,Travel_Rarely,Human Resources,Human Resources,C,Male,D,D,B,Married,19636,Yes,35,C,10,9,1,4,26,No
31,Travel_Rarely,Research & Development,Medical,D,Female,A,A,D,Divorced,1129,Yes,1,C,1,0,0,0,2,No
39,Travel_Rarely,Sales,Marketing,B,Male,C,D,A,Single,13341,No,21,C,20,8,11,10,15,No
42,Non-Travel,Research & Development,Life Sciences,D,Male,B,B,C,Single,4332,No,20,C,20,9,3,7,23,No
31,Non-Travel,Research & Development,Medical,C,Female,C,C,C,Married,11031,No,13,D,11,7,4,8,10,No
54,Travel_Rarely,Research & Development,Medical,C,Female,C,B,A,Single,4440,Yes,9,C,5,2,1,4,10,No
24,Travel_Rarely,Research & Development,Life Sciences,B,Male,B,B,C,Single,4617,No,4,B,4,3,1,2,1,No
23,Travel_Rarely,Research & Development,Other,D,Male,C,A,D,Single,2647,No,5,D,5,2,1,4,12,No
40,Travel_Frequently,Research & Development,Technical Degree,D,Female,C,B,C,Married,6323,No,10,D,10,9,9,4,11,No
40,Travel_Rarely,Sales,Marketing,B,Female,C,B,B,Married,5677,No,15,C,11,8,5,10,2,No
25,Travel_Rarely,Human Resources,Human Resources,C,Female,C,A,B,Married,2187,No,6,C,2,0,1,2,2,No
30,Travel_Rarely,Research & Development,Medical,D,Male,C,A,B,Married,3748,No,12,B,12,8,1,7,1,No
25,Travel_Rarely,Research & Development,Other,D,Male,C,A,C,Divorced,3977,Yes,7,B,2,2,0,2,2,No
47,Travel_Rarely,Research & Development,Medical,A,Male,C,C,C,Single,8633,No,25,C,17,14,12,11,25,No
33,Non-Travel,Research & Development,Medical,B,Male,B,A,C,Divorced,2008,No,1,B,1,1,0,0,1,No
38,Travel_Rarely,Sales,Life Sciences,D,Male,C,B,B,Married,4440,No,16,C,15,13,5,8,1,No
31,Travel_Rarely,Sales,Life Sciences,A,Male,C,A,C,Married,3067,No,3,C,2,2,1,2,2,No
38,Travel_Frequently,Research & Development,Life Sciences,A,Male,B,B,C,Married,5321,No,10,C,8,3,7,7,6,No
42,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,B,A,Divorced,5410,Yes,9,B,4,3,1,2,18,No
41,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,A,D,Married,2782,No,12,C,5,3,1,0,1,No
47,Non-Travel,Research & Development,Medical,C,Female,C,C,B,Married,11957,No,14,A,13,8,5,12,1,No
35,Travel_Rarely,Research & Development,Medical,D,Male,C,A,C,Married,2660,Yes,5,C,2,2,2,2,11,No
22,Travel_Rarely,Research & Development,Life Sciences,D,Male,C,A,C,Single,3375,No,4,D,3,2,1,2,1,No
